Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
15,7,STFT,All bands,Literature,Random Forest,0.716796875,0.0,0.8388888888888889,0.6322869955156951,0.6880733944954128,0.0,0.9096385542168675,0.8980891719745223,0.6521739130434783,0.0,0.8728323699421966,0.7421052631578948,0.6696428571428572
15,7,STFT,All bands,Literature,SVM,0.515625,0.8214285714285714,0.5475113122171946,0.4666666666666667,0.43373493975903615,0.3108108108108108,0.7289156626506024,0.535031847133758,0.3130434782608696,0.4509803921568627,0.6253229974160207,0.49851632047477745,0.3636363636363637
15,7,STFT,All bands,Own,Random Forest,0.71875,0.0,0.7081339712918661,0.7107843137254902,0.7575757575757576,0.0,0.891566265060241,0.9235668789808917,0.6521739130434783,0.0,0.7893333333333333,0.8033240997229917,0.7009345794392523
15,7,STFT,All bands,Own,SVM,0.919921875,0.918918918918919,0.9302325581395349,0.9403973509933775,0.8782608695652174,0.918918918918919,0.963855421686747,0.9044585987261147,0.8782608695652174,0.918918918918919,0.9467455621301776,0.922077922077922,0.8782608695652175
16,7,STFT,All bands,Literature,Random Forest,0.666015625,0.5301204819277109,0.8958333333333334,1.0,0.6901408450704225,0.825,0.5695364238410596,0.29411764705882354,0.8448275862068966,0.6454767726161369,0.6963562753036439,0.45454545454545453,0.7596899224806202
16,7,STFT,All bands,Literature,SVM,0.505859375,0.4368932038834951,0.5694444444444444,0.4583333333333333,0.5507246376811594,0.5625,0.543046357615894,0.12941176470588237,0.6551724137931034,0.4918032786885245,0.5559322033898306,0.2018348623853211,0.5984251968503937
16,7,STFT,All bands,Own,Random Forest,0.75390625,0.6382978723404256,0.9438202247191011,0.8985507246376812,0.7563025210084033,0.9375,0.5562913907284768,0.7294117647058823,0.7758620689655172,0.759493670886076,0.7000000000000001,0.8051948051948051,0.7659574468085106
16,7,STFT,All bands,Own,SVM,0.845703125,0.8278145695364238,0.847682119205298,0.8369565217391305,0.8728813559322034,0.78125,0.847682119205298,0.9058823529411765,0.8879310344827587,0.8038585209003216,0.847682119205298,0.8700564971751413,0.8803418803418803
17,7,STFT,All bands,Literature,Random Forest,0.56640625,1.0,1.0,0.0,0.5099337748344371,0.65,0.08235294117647059,0.0,1.0,0.787878787878788,0.15217391304347827,0.0,0.6754385964912281
17,7,STFT,All bands,Literature,SVM,0.578125,0.5,0.4666666666666667,0.6236559139784946,0.6206896551724138,0.425,0.49411764705882355,0.5,0.7012987012987013,0.45945945945945943,0.48,0.5550239234449761,0.6585365853658537
17,7,STFT,All bands,Own,Random Forest,0.685546875,1.0,1.0,0.9,0.5916230366492147,0.65,0.32941176470588235,0.3879310344827586,0.9783549783549783,0.787878787878788,0.49557522123893805,0.5421686746987951,0.7373572593800979
17,7,STFT,All bands,Own,SVM,0.857421875,0.9868421052631579,0.7228915662650602,0.9026548672566371,0.8416666666666667,0.9375,0.7058823529411765,0.8793103448275862,0.8744588744588745,0.9615384615384615,0.7142857142857143,0.8908296943231441,0.8577494692144373
18,7,STFT,All bands,Literature,Random Forest,0.53515625,0.0,0.0,1.0,0.5132924335378323,0.0,0.0,0.17037037037037037,1.0,0.0,0.0,0.2911392405063291,0.6783783783783784
18,7,STFT,All bands,Literature,SVM,0.66015625,0.5,0.7159090909090909,0.5463917525773195,0.6833855799373041,0.08888888888888889,0.7777777777777778,0.3925925925925926,0.8685258964143426,0.1509433962264151,0.7455621301775148,0.45689655172413796,0.7649122807017544
18,7,STFT,All bands,Own,Random Forest,0.66015625,0.0,1.0,0.8085106382978723,0.6157635467980296,0.0,0.14814814814814814,0.562962962962963,0.9960159362549801,0.0,0.25806451612903225,0.6637554585152838,0.76103500761035
18,7,STFT,All bands,Own,SVM,0.90625,0.7678571428571429,0.9342105263157895,0.8705035971223022,0.950207468879668,0.9555555555555556,0.8765432098765432,0.8962962962962963,0.9123505976095617,0.8514851485148515,0.9044585987261147,0.8832116788321168,0.9308943089430894
19,7,STFT,All bands,Literature,Random Forest,0.62890625,1.0,1.0,0.0,0.576837416481069,0.7361111111111112,0.10101010101010101,0.0,1.0,0.8480000000000001,0.1834862385321101,0.0,0.731638418079096
19,7,STFT,All bands,Literature,SVM,0.59765625,0.358974358974359,0.5645161290322581,0.6774193548387096,0.6160458452722063,0.19444444444444445,0.35353535353535354,0.5121951219512195,0.8301158301158301,0.25225225225225223,0.4347826086956522,0.5833333333333334,0.7072368421052632
19,7,STFT,All bands,Own,Random Forest,0.599609375,0.96,0.0,0.0,0.5606060606060606,0.6666666666666666,0.0,0.0,1.0,0.7868852459016393,0.0,0.0,0.7184466019417475
19,7,STFT,All bands,Own,SVM,0.775390625,0.4375,0.9146341463414634,0.9852941176470589,0.761744966442953,0.3888888888888889,0.7575757575757576,0.8170731707317073,0.8764478764478765,0.411764705882353,0.8287292817679557,0.8933333333333334,0.81508078994614
20,7,STFT,All bands,Literature,Random Forest,0.724609375,0.0,0.76,1.0,0.7111111111111111,0.0,0.5314685314685315,0.125,0.972972972972973,0.0,0.6255144032921811,0.2222222222222222,0.8216833095577747
20,7,STFT,All bands,Literature,SVM,0.6875,0.0,0.6883116883116883,0.825,0.6734177215189874,0.0,0.3706293706293706,0.5892857142857143,0.8986486486486487,0.0,0.48181818181818176,0.6875000000000001,0.7698986975397973
20,7,STFT,All bands,Own,Random Forest,0.8359375,0.0,1.0,0.96,0.7810026385224275,0.0,0.7552447552447552,0.42857142857142855,1.0,0.0,0.8605577689243028,0.5925925925925924,0.8770370370370371
20,7,STFT,All bands,Own,SVM,0.853515625,1.0,0.8405797101449275,0.8,0.8675496688741722,0.4117647058823529,0.8111888111888111,0.9285714285714286,0.8851351351351351,0.5833333333333334,0.8256227758007118,0.859504132231405,0.8762541806020067
21,7,STFT,All bands,Literature,Random Forest,0.677734375,1.0,0.8932038834951457,0.0,0.6169154228855721,0.1590909090909091,0.5287356321839081,0.0,0.992,0.2745098039215686,0.6642599277978339,0.0,0.7607361963190185
21,7,STFT,All bands,Literature,SVM,0.609375,1.0,0.6016949152542372,1.0,0.5984251968503937,0.22727272727272727,0.40804597701149425,0.06818181818181818,0.912,0.37037037037037035,0.48630136986301375,0.1276595744680851,0.7226624405705231
21,7,STFT,All bands,Own,Random Forest,0.6875,0.0,0.9714285714285714,0.0,0.6142506142506142,0.0,0.5862068965517241,0.0,1.0,0.0,0.7311827956989247,0.0,0.7610350076103501
