Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
15,5,STFT,alpha,-,Random Forest,0.9375,0.891566265060241,0.9936305732484076,1.0,0.8394160583941606,1.0,0.9397590361445783,0.8598726114649682,1.0,0.9426751592356688,0.9659442724458205,0.9246575342465754,0.9126984126984127
15,5,STFT,alpha,-,SVM,0.515625,1.0,0.555045871559633,0.6666666666666666,0.3875598086124402,0.21621621621621623,0.7289156626506024,0.2929936305732484,0.7043478260869566,0.35555555555555557,0.6302083333333334,0.4070796460176991,0.5
15,5,STFT,alpha,-,kNN,0.927734375,0.9102564102564102,0.9936305732484076,0.9391891891891891,0.8449612403100775,0.9594594594594594,0.9397590361445783,0.8853503184713376,0.9478260869565217,0.9342105263157894,0.9659442724458205,0.9114754098360657,0.8934426229508196
15,5,STFT,beta,-,Random Forest,0.9375,0.891566265060241,0.9936305732484076,1.0,0.8394160583941606,1.0,0.9397590361445783,0.8598726114649682,1.0,0.9426751592356688,0.9659442724458205,0.9246575342465754,0.9126984126984127
15,5,STFT,beta,-,SVM,0.9375,0.891566265060241,0.9936305732484076,1.0,0.8394160583941606,1.0,0.9397590361445783,0.8598726114649682,1.0,0.9426751592356688,0.9659442724458205,0.9246575342465754,0.9126984126984127
15,5,STFT,beta,-,kNN,0.919921875,0.8987341772151899,0.9751552795031055,0.9266666666666666,0.8524590163934426,0.9594594594594594,0.9457831325301205,0.8853503184713376,0.9043478260869565,0.9281045751633986,0.9602446483180428,0.9055374592833875,0.8776371308016878
15,5,STFT,gamma,-,Random Forest,0.9375,0.891566265060241,0.9936305732484076,1.0,0.8394160583941606,1.0,0.9397590361445783,0.8598726114649682,1.0,0.9426751592356688,0.9659442724458205,0.9246575342465754,0.9126984126984127
15,5,STFT,gamma,-,SVM,0.9375,0.891566265060241,0.9936305732484076,1.0,0.8394160583941606,1.0,0.9397590361445783,0.8598726114649682,1.0,0.9426751592356688,0.9659442724458205,0.9246575342465754,0.9126984126984127
15,5,STFT,gamma,-,kNN,0.9296875,0.9102564102564102,0.9754601226993865,0.9455782312925171,0.8629032258064516,0.9594594594594594,0.9578313253012049,0.8853503184713376,0.9304347826086956,0.9342105263157894,0.966565349544073,0.9144736842105264,0.895397489539749
16,5,STFT,Delta,-,Random Forest,0.892578125,0.8305084745762712,0.9645390070921985,0.8690476190476191,0.9181818181818182,0.91875,0.9006622516556292,0.8588235294117647,0.8706896551724138,0.8724035608308606,0.9315068493150684,0.863905325443787,0.8938053097345132
16,5,STFT,Delta,-,SVM,0.4296875,0.3854748603351955,0.5357142857142857,0.4507042253521127,0.7407407407407407,0.8625,0.1986754966887417,0.3764705882352941,0.1724137931034483,0.5328185328185328,0.28985507246376807,0.41025641025641024,0.27972027972027974
16,5,STFT,Delta,-,kNN,0.87109375,0.8441558441558441,0.9019607843137255,0.8690476190476191,0.8677685950413223,0.8125,0.9139072847682119,0.8588235294117647,0.9051724137931034,0.8280254777070064,0.9078947368421052,0.863905325443787,0.8860759493670886
16,5,STFT,theta,-,Random Forest,0.892578125,0.8305084745762712,0.9645390070921985,0.8690476190476191,0.9181818181818182,0.91875,0.9006622516556292,0.8588235294117647,0.8706896551724138,0.8724035608308606,0.9315068493150684,0.863905325443787,0.8938053097345132
16,5,STFT,theta,-,SVM,0.359375,0.33849557522123896,1.0,0.0,0.49122807017543857,0.95625,0.019867549668874173,0.0,0.2413793103448276,0.5000000000000001,0.03896103896103896,0.0,0.3236994219653179
16,5,STFT,theta,-,kNN,0.876953125,0.8303030303030303,0.9019607843137255,0.8690476190476191,0.9181818181818182,0.85625,0.9139072847682119,0.8588235294117647,0.8706896551724138,0.8430769230769231,0.9078947368421052,0.863905325443787,0.8938053097345132
16,5,STFT,alpha,-,Random Forest,0.892578125,0.8305084745762712,0.9645390070921985,0.8690476190476191,0.9181818181818182,0.91875,0.9006622516556292,0.8588235294117647,0.8706896551724138,0.8724035608308606,0.9315068493150684,0.863905325443787,0.8938053097345132
16,5,STFT,alpha,-,SVM,0.48828125,0.40793201133144474,1.0,0.6071428571428571,0.5866666666666667,0.9,0.18543046357615894,0.4,0.3793103448275862,0.5614035087719299,0.3128491620111732,0.4822695035460993,0.4607329842931937
16,5,STFT,alpha,-,kNN,0.875,0.8214285714285714,0.8867924528301887,0.8690476190476191,0.9504950495049505,0.8625,0.9337748344370861,0.8588235294117647,0.8275862068965517,0.8414634146341463,0.9096774193548387,0.863905325443787,0.8847926267281105
16,5,STFT,beta,-,Random Forest,0.892578125,0.8305084745762712,0.9645390070921985,0.8690476190476191,0.9181818181818182,0.91875,0.9006622516556292,0.8588235294117647,0.8706896551724138,0.8724035608308606,0.9315068493150684,0.863905325443787,0.8938053097345132
16,5,STFT,beta,-,SVM,0.876953125,0.8303030303030303,0.9019607843137255,0.8690476190476191,0.9181818181818182,0.85625,0.9139072847682119,0.8588235294117647,0.8706896551724138,0.8430769230769231,0.9078947368421052,0.863905325443787,0.8938053097345132
16,5,STFT,beta,-,kNN,0.869140625,0.8303030303030303,0.9103448275862069,0.8690476190476191,0.8728813559322034,0.85625,0.8741721854304636,0.8588235294117647,0.8879310344827587,0.8430769230769231,0.891891891891892,0.863905325443787,0.8803418803418803
16,5,STFT,gamma,-,Random Forest,0.892578125,0.8305084745762712,0.9645390070921985,0.8690476190476191,0.9181818181818182,0.91875,0.9006622516556292,0.8588235294117647,0.8706896551724138,0.8724035608308606,0.9315068493150684,0.863905325443787,0.8938053097345132
16,5,STFT,gamma,-,SVM,0.892578125,0.8305084745762712,0.9645390070921985,0.8690476190476191,0.9181818181818182,0.91875,0.9006622516556292,0.8588235294117647,0.8706896551724138,0.8724035608308606,0.9315068493150684,0.863905325443787,0.8938053097345132
16,5,STFT,gamma,-,kNN,0.892578125,0.8421052631578947,0.9455782312925171,0.8690476190476191,0.9181818181818182,0.9,0.9205298013245033,0.8588235294117647,0.8706896551724138,0.8700906344410877,0.9328859060402686,0.863905325443787,0.8938053097345132
